ND6TRAN|salesinvoice|attribute|salesmanID|salesorderNumber|salesorderDate|invoiceNumber|invoiceDate|term|soldtoCustomerID|senttoCustomerID|invoicedtoCustomerID|customerPO|sellingType|documentType|cashPayment|giroPayment|giroNumber|giroBank|giroDue|adjustmentAmount|discount1|discount2|discount3|tax1|tax2|tax3|productCode|productvarianCode|qtySold|qtyFreeGood|sellingPrice|lineDiscount1|lineDiscount2|lineDiscount3|lineDiscount4|lineDiscount5|companyID|branchID|divisionID|warehouseID|lineGrossAmount|lineDiscountAmount1|lineDiscountAmount2|lineDiscountAmount3|lineDiscountAmount4|lineDiscountAmount5|discountAmount1|discountAmount2|discountAmount3|taxAmount1|taxAmount2|taxAmount3|lineNetAmount|conversion1to4|conversion2to4|conversion3to4|unitCost|manualPO|promotionID|referenceNumber|isSKU
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-CHM-21|-|0|399|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|0|0|0|0|0|0|0|0|0|0|0|0|0|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-COR-21|-|420|0|98198.2|180180.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1963964|180180.1|0|0|0|0|49054.06|17347.3|17173.83|187022.9581|0|0|1887231.668|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-CPN-21|-|630|0|98198.2|270270.2|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|2945946|270270.2|0|0|0|0|73581.08|26020.95|25760.74|280534.4333|0|0|2830847.463|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-CST-21|-|315|0|98198.2|135135.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1472973|135135.1|0|0|0|0|36790.54|13010.47|12880.37|140267.2172|0|0|1415423.737|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-DRN-21|-|210|0|98198.2|90090.09|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|981982|90090.09|0|0|0|0|24527.03|8673.65|8586.91|93511.4752|0|0|943615.7952|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-LAT-21|-|210|0|98198.2|90090.09|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|981982|90090.09|0|0|0|0|24527.03|8673.65|8586.91|93511.4752|0|0|943615.7952|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-LMM-21|-|420|0|98198.2|180180.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1963964|180180.1|0|0|0|0|49054.06|17347.3|17173.83|187022.9581|0|0|1887231.668|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-NCH-21|-|420|21|98198.2|180180.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1963964|180180.1|0|0|0|0|49054.06|17347.3|17173.83|187022.9581|0|0|1887231.668|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-ORG-21|-|420|0|98198.2|180180.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1963964|180180.1|0|0|0|0|49054.06|17347.3|17173.83|187022.9581|0|0|1887231.668|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-PNP-21|-|420|0|98198.2|180180.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1963964|180180.1|0|0|0|0|49054.06|17347.3|17173.83|187022.9581|0|0|1887231.668|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-PRC-21|-|315|0|98198.2|135135.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1472973|135135.1|0|0|0|0|36790.54|13010.47|12880.37|140267.2172|0|0|1415423.737|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-PRT-21|-|315|0|98198.2|135135.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1472973|135135.1|0|0|0|0|36790.54|13010.47|12880.37|140267.2172|0|0|1415423.737|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-PRV-21|-|2079|0|98198.2|891891.8|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|9721621.8|891891.8|0|0|0|0|242817.58|85869.12|85010.43|925763.6157|0|0|9341796.486|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-STW-21|-|630|0|98198.2|270270.2|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|2945946|270270.2|0|0|0|0|73581.08|26020.95|25760.74|280534.4333|0|0|2830847.463|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|CR-VNL-21|-|420|0|98198.2|180180.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1963964|180180.1|0|0|0|0|49054.06|17347.3|17173.83|187022.9581|0|0|1887231.668|21|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|WB-CHO-70G|-|450|0|67567.57|108108.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1013513.55|108108.1|0|0|0|0|24898.65|8805.07|8717.02|94928.3181|0|0|957913.0281|30|10|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|WB-PDN-70G|-|450|0|67567.57|108108.1|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|1013513.55|108108.1|0|0|0|0|24898.65|8805.07|8717.02|94928.3181|0|0|957913.0281|30|10|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|WB-STW-70G|-|300|0|67567.57|72072.07|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|675675.7|72072.07|0|0|0|0|16599.1|5870.05|5811.34|63285.5454|0|0|638608.6854|30|10|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412746983|2024-12-17|SI241243387|2024-12-18|13|H160062|H160062|H160062||TO||0|0||||0|2.750000007|0.999999994|0.999999993|11|0|0|WB-VNL-70G|-|300|0|67567.57|72072.07|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|675675.7|72072.07|0|0|0|0|16599.1|5870.05|5811.34|63285.5454|0|0|638608.6854|30|10|1|0||||N
ND6TRAN|salesinvoice|value|SLS002|SO2412746966|2024-12-17|SI241243388|2024-12-18|13|F160117|F160117|F160117||TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|18|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|97972.98|0|0|0|0|0|0|0|0|10777.0278|0|0|108750.0078|36|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS002|SO2412746966|2024-12-17|SI241243388|2024-12-18|13|F160117|F160117|F160117||TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|18|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|97972.98|0|0|0|0|0|0|0|0|10777.0278|0|0|108750.0078|36|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747349|2024-12-18|SI241243409|2024-12-19|13|F169051|F169051|F169051|SLS001-00124120000000047209|TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS001-00124120000000047209|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747349|2024-12-18|SI241243409|2024-12-19|13|F169051|F169051|F169051|SLS001-00124120000000047209|TO||0|0||||0|0|0|0|11|0|0|CR-CST-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS001-00124120000000047209|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747349|2024-12-18|SI241243409|2024-12-19|13|F169051|F169051|F169051|SLS001-00124120000000047209|TO||0|0||||0|0|0|0|11|0|0|CR-NCH-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS001-00124120000000047209|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747349|2024-12-18|SI241243409|2024-12-19|13|F169051|F169051|F169051|SLS001-00124120000000047209|TO||0|0||||0|0|0|0|11|0|0|DLX-CCC-20|-|5|0|97297.3|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|24324.32|0|0|0|0|0|0|0|0|2675.6752|0|0|26999.9952|20|1|1|0|SLS001-00124120000000047209|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747349|2024-12-18|SI241243409|2024-12-19|13|F169051|F169051|F169051|SLS001-00124120000000047209|TO||0|0||||0|0|0|0|11|0|0|WB-NCHO-02|-|12|0|107027.03|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|8918.92|0|0|0|0|0|0|0|0|981.0812|0|0|9900.0012|144|12|1|0|SLS001-00124120000000047209|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|CC-CCK-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|CC-MGR-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|CC-MKCO-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|CC-MPNT-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|CH-PNP-12|-|4|0|81081.08|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|27027.03|0|0|0|0|0|0|0|0|2972.9733|0|0|30000.0033|12|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|CH-PNT-12|-|4|0|81081.08|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|27027.03|0|0|0|0|0|0|0|0|2972.9733|0|0|30000.0033|12|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|CH-VNL-12|-|4|0|81081.08|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|27027.03|0|0|0|0|0|0|0|0|2972.9733|0|0|30000.0033|12|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747350|2024-12-18|SI241243410|2024-12-19|13|F160505|F160505|F160505|SLS001-00124120000000047368|TO||0|0||||0|0|0|0|11|0|0|MB-ATB-24|-|4|0|121171.17|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|20195.2|0|0|0|0|0|0|0|0|2221.472|0|0|22416.672|24|1|1|0|SLS001-00124120000000047368|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747352|2024-12-18|SI241243412|2024-12-19|0|F160753|F160753|F160753|SLS002-00124120000000047458|TO||0|0||||0|0|0|0|11|0|0|WB-CHO-70G|-|30|0|67567.57|1801.8|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|67567.57|1801.8|0|0|0|0|0|0|0|7234.2347|0|0|73000.0047|30|10|1|0|SLS002-00124120000000047458|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747352|2024-12-18|SI241243412|2024-12-19|0|F160753|F160753|F160753|SLS002-00124120000000047458|TO||0|0||||0|0|0|0|11|0|0|WB-NCHO-02|-|144|0|107027.03|1801.8|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|107027.03|1801.8|0|0|0|0|0|0|0|11574.7753|0|0|116800.0053|144|12|1|0|SLS002-00124120000000047458|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747352|2024-12-18|SI241243412|2024-12-19|0|F160753|F160753|F160753|SLS002-00124120000000047458|TO||0|0||||0|0|0|0|11|0|0|WB-NSTW-02|-|72|0|107027.03|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|53513.52|0|0|0|0|0|0|0|0|5886.4872|0|0|59400.0072|144|12|1|0|SLS002-00124120000000047458|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747352|2024-12-18|SI241243412|2024-12-19|0|F160753|F160753|F160753|SLS002-00124120000000047458|TO||0|0||||0|0|0|0|11|0|0|WB-STW-70G|-|30|0|67567.57|1801.8|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|67567.57|1801.8|0|0|0|0|0|0|0|7234.2347|0|0|73000.0047|30|10|1|0|SLS002-00124120000000047458|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747711|2024-12-19|SI241243436|2024-12-19|0|F160395|F160395|F160395||TO||0|0||||0|2.749999936|0|0|11|0|0|CC-CCK-36|-|36|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|195945.95|0|0|0|0|0|5388.51|0|0|20961.3184|0|0|211518.7584|36|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747711|2024-12-19|SI241243436|2024-12-19|0|F160395|F160395|F160395||TO||0|0||||0|2.749999936|0|0|11|0|0|CC-SHP-36|-|684|36|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|3722973.05|0|0|0|0|0|102381.76|0|0|398265.0419|0|0|4018856.332|36|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747712|2024-12-19|SI241243437|2024-12-19|0|F160395|F160395|F160395||TO||0|0||||0|1.750000021|0|0|11|0|0|CC-KLP-36|-|396|18|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|2155405.45|0|0|0|0|0|37719.6|0|0|232945.4435|0|0|2350631.294|36|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747712|2024-12-19|SI241243437|2024-12-19|0|F160395|F160395|F160395||TO||0|0||||0|1.750000021|0|0|11|0|0|CC-MGR-36|-|36|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|195945.95|0|0|0|0|0|3429.05|0|0|21176.859|0|0|213693.759|36|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747351|2024-12-18|SI241243411|2024-12-20|0|F160673|F160673|F160673|SLS001-00124120000000047389|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS001-00124120000000047389|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747351|2024-12-18|SI241243411|2024-12-20|0|F160673|F160673|F160673|SLS001-00124120000000047389|TO||0|0||||0|0|0|0|11|0|0|CR-NCH-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS001-00124120000000047389|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747636|2024-12-19|SI241243420|2024-12-20|13|F162414|F162414|F162414|SLS002-00124120000000051871|TO||0|0||||0|0|0|0|11|0|0|CC-CCK-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124120000000051871|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747636|2024-12-19|SI241243420|2024-12-20|13|F162414|F162414|F162414|SLS002-00124120000000051871|TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124120000000051871|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747636|2024-12-19|SI241243420|2024-12-20|13|F162414|F162414|F162414|SLS002-00124120000000051871|TO||0|0||||0|0|0|0|11|0|0|CC-MGR-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124120000000051871|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747636|2024-12-19|SI241243420|2024-12-20|13|F162414|F162414|F162414|SLS002-00124120000000051871|TO||0|0||||0|0|0|0|11|0|0|CC-MKCO-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS002-00124120000000051871|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747636|2024-12-19|SI241243420|2024-12-20|13|F162414|F162414|F162414|SLS002-00124120000000051871|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124120000000051871|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747636|2024-12-19|SI241243420|2024-12-20|13|F162414|F162414|F162414|SLS002-00124120000000051871|TO||0|0||||0|0|0|0|11|0|0|CR-PRV-21|-|0|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|0|0|0|0|0|0|0|0|0|0|0|0|0|21|1|1|0|SLS002-00124120000000051871|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747636|2024-12-19|SI241243420|2024-12-20|13|F162414|F162414|F162414|SLS002-00124120000000051871|TO||0|0||||0|0|0|0|11|0|0|WB-VNL-70G|-|10|0|67567.57|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|22522.52|0|0|0|0|0|0|0|0|2477.4772|0|0|24999.9972|30|10|1|0|SLS002-00124120000000051871|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747637|2024-12-19|SI241243421|2024-12-20|13|F161528|F161528|F161528|SLS002-00124120000000051902|TO||0|0||||0|0|0|0|11|0|0|CC-CCK-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124120000000051902|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747637|2024-12-19|SI241243421|2024-12-20|13|F161528|F161528|F161528|SLS002-00124120000000051902|TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|12|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|65315.32|0|0|0|0|0|0|0|0|7184.6852|0|0|72500.0052|36|1|1|0|SLS002-00124120000000051902|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747637|2024-12-19|SI241243421|2024-12-20|13|F161528|F161528|F161528|SLS002-00124120000000051902|TO||0|0||||0|0|0|0|11|0|0|CC-MGR-36|-|12|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|65315.32|0|0|0|0|0|0|0|0|7184.6852|0|0|72500.0052|36|1|1|0|SLS002-00124120000000051902|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747637|2024-12-19|SI241243421|2024-12-20|13|F161528|F161528|F161528|SLS002-00124120000000051902|TO||0|0||||0|0|0|0|11|0|0|CC-MKCO-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS002-00124120000000051902|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747637|2024-12-19|SI241243421|2024-12-20|13|F161528|F161528|F161528|SLS002-00124120000000051902|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|12|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|65315.32|0|0|0|0|0|0|0|0|7184.6852|0|0|72500.0052|36|1|1|0|SLS002-00124120000000051902|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412747637|2024-12-19|SI241243421|2024-12-20|13|F161528|F161528|F161528|SLS002-00124120000000051902|TO||0|0||||0|0|0|0|11|0|0|CR-PRV-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS002-00124120000000051902|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747635|2024-12-19|SI241243422|2024-12-20|0|H160097|H160097|H160097|SLS001-00124120000000051752|TO||0|0||||0|0|0|0|11|0|0|CC-CCK-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS001-00124120000000051752|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747635|2024-12-19|SI241243422|2024-12-20|0|H160097|H160097|H160097|SLS001-00124120000000051752|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS001-00124120000000051752|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747714|2024-12-20|SI241243439|2024-12-20|0|ASW|ASW|ASW||TO||0|0||||0|9.000000255|0.999999921|0|11|0|0|CC-SHP-36|-|180|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|979729.75|0|0|0|0|0|88175.68|8915.54|0|97090.2383|0|0|979728.7683|36|1|1|0||||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747952|2024-12-20|SI241243454|2024-12-21|13|F1618838|F1618838|F1618838|SLS001-00124120000000055199|TO||0|0||||0|0|0|0|11|0|0|CC-MPNT-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS001-00124120000000055199|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747952|2024-12-20|SI241243454|2024-12-21|13|F1618838|F1618838|F1618838|SLS001-00124120000000055199|TO||0|0||||0|0|0|0|11|0|0|MB-ATB-24|-|24|0|121171.17|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|121171.17|0|0|0|0|0|0|0|0|13328.8287|0|0|134499.9987|24|1|1|0|SLS001-00124120000000055199|||N
ND6TRAN|salesinvoice|value|SLS001|SO2412747953|2024-12-20|SI241243455|2024-12-21|13|F160057|F160057|F160057|SLS001-00124120000000055233|TO||0|0||||0|0|0|0|11|0|0|CC-MPNT-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS001-00124120000000055233|||N
